DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
4/23/06 11:45	Bluefield	WV	Fireball	40 seconds	AS MY WIFE AND I WERE COMING BACK FROM MY FAMILIES HOUSE IN MCDOWELL COUNTY, WE TOOK THE EXIT TO GO TO OUR HOUSE IN THE CITY OF PRINCET	5/15/06	37.260361,-81.216295	
3/25/06 13:00	Summersville	WV	Unknown	5minutes	white square object moving very fast	5/15/06	38.317602,-80.885635	
3/11/06 05:30	Rockport	WV	Light	At least 10 min	Horizontal bar of single blue and red lights in the southern sky with lights appearing to be about the size of large stars	5/15/06	39.7075815,-80.5811945	
3/11/06 05:30	Rockport	WV	Light	10 minutes	Vertical line of three blue and red lights about three or four times the size of stars or planets well above the southern horizon.	5/15/06	39.7075815,-80.5811945	
1/11/06 23:52	Branchland	WV	Triangle	5 minutes	A brightly lighted, fast moving, triangular object.	2/14/06	38.2209232,-82.2037529	
1/7/06 17:30	Mt. Lookout	WV	Cigar	20 seconds	cigar shaped object disappeared in the sky	2/14/06	
12/28/05 05:00	Charleston	WV	Circle	3minutes	blueish and white orb	7/16/06	38.3498195,-81.6326235	
11/4/05 04:30	Cairo	WV	Triangle	Approx. 3 min	Bright, triangle object in clear November sky over secluded ridge	11/8/05	39.2066995,-81.154301	
11/4/05 00:15	Morgantown	WV	Unknown		There was a bright light in the eastern sky that looked like a very bright star.  ((NUFORC Note:  Probably a twinkling star??  PD))	11/8/05	39.6392195,-79.945983	
10/21/05 04:15	Parkersburg	WV	Other	Wood County	((NUFORC Note:  We are not certain whether this is a serious report.  PD))  It looked like a red ball of fire falling from the sky.	11/3/05	39.2847843,-81.529283	
10/20/05 04:15	Rockport	WV	Fireball	30 seconds	Fireball falling from sky but slow landed on ground and glowed for about 30 seconds then went out.	11/3/05	39.7075815,-80.5811945	
9/28/05 01:00	Morgantown	WV	Chevron	45 minutes	orange orb seen rising into large chevron shaped object, plus other crafts visible	10/11/05	39.6392195,-79.945983	
9/23/05 16:37	Beckley	WV	Triangle	5 minutes	Two lighted upsidedown V's in sky side by side with UFO craft at tip.	10/11/05	37.7735985,-81.161557	
9/21/05 22:39	Moundsville	WV	Other	approx 5 mins	Bright then fade	10/11/05	39.9292411,-80.7650861	
9/17/05 21:15	Lesage	WV	Light	5 seconds	Fast-moving bright white light that suddenly disappears.	10/11/05	38.5064731,-82.2984823	
9/6/05 22:15	Hedgesville	WV	Light	30 plus minutes	a star like light moving irratically and changing colors (red,green/blue, white)	10/11/05	39.5546341,-77.994552	
8/9/05 16:00		WV	Circle		((HOAX??))  Yellow ball with black circles moving around.	8/21/11	38.5003838,-80.5000866	
7/31/05 21:30	Sophia	WV	Disk	2 hours	((NUFORC Note:  Possible sighting of Venus in the western sky.  PD))  Object  with bright white lights.	10/11/05	37.7060886,-81.253594	
7/4/05 23:00	Craigsville	WV	Light	2 minutes	((NUFORC Note:  Possible sighting of Intl. Space Station.  PD))  07/04/05 , 11.:00pm, Craigsville WV, craft traveling high, 2 min,	7/5/05	38.3306658,-80.6531473	
5/19/05 04:00	Tesla	WV	Triangle	2 minutes	Moving stars in a triangle pattern over tesla west virginia. appeared to be in a camoflauge mode	5/24/05	38.602046,-80.7034296	
5/15/05 07:45	Parkersburg	WV	Oval	20 seconds	Saw a ufo on the way to school near a cow field.  ((NUFORC Note:  Student report.  PD))	7/15/05	39.2847843,-81.529283	
