DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
11/9/03 19:30	Kau	HI	Fireball	2.5 Hr.	In Nov. 2003 my two friends and I saw 50 or so Fireballs	4/30/04	19.1000003815,-155.600006104	
11/8/03 13:00	Maluhia (Maui)	HI	Other	several minutes	Intriguing rock shaped object	12/7/06	20.8408126831,-156.303100586	
11/1/03 19:30	Ewa Beach	HI	Sphere	15 seconds	I was looking up at the sky slightly northward hoping for a glimpse of the aurora due to recent high solar flare activity when I notice	11/26/03	21.313949585,-158.008666992	
9/17/03 23:30	Honolulu	HI	Sphere	5 minutes	I thought it was a star as it flickered between white and red.	9/28/03	21.304769516,-157.85760498	
9/14/03 16:30	Honolulu	HI	Circle	1 hour	As I lay on the beach not far from waikiki I noticed a small round object way up near the  clouds to my left over diamond head crater,a	9/24/03	21.304769516,-157.85760498	
9/8/03 03:30	Maui	HI	Flash	15-20 seconds	My wife and I were on our honeymoon and I was out running on the beach very early in the morning. I stopped to stretch and look at the	3/23/04	20.9370002747,-156.604995728	
7/10/03 04:00	Waikiki	HI	Circle	15minutes	incredable speed	12/9/03	21.2832298279,-157.830474854	
6/18/03 12:53	Napali Coast	HI	Other	2 seconds	Roundish object discovered in picture of five F-15 fighters flighing over Napali Coast.	7/16/03	22.1854667664,-159.652770996	
6/15/03 15:00	Lahaina	HI	Cone	drive by	I had just received my new digital camera and was on my way to work in Lahaina, i took some shots of the mountian on on way, when i ret	10/11/05	20.8781604767,-156.67767334	
3/17/03 13:00	Kailua-Kona	HI	Unknown	2-3 seconds	possible anamolous object on TV show	3/21/03	21.3965702057,-157.740066528	
11/30/02 18:42	Hawaii Volcanoes National Park	HI	Unknown	15 min	Three objects originating from the same area moved rapidly in separate directions.	12/23/02	19.3577289581,-155.327972412	
9/28/02 21:27	Honolulu	HI	Fireball	2 sec	green fireball fall from the sky.	9/29/02	21.304769516,-157.85760498	
9/16/02 21:50	Kapaa	HI	Circle	4 min.	Array of small white with purple belly lights following eachother in an angle over slleping giant Kapaa HI.	9/29/04	22.0770606995,-159.317062378	
8/26/02 19:50	Maui	HI	Light	3-5 minutes	On 8/26/02 at 19:50 a white lighted  UFO rapidly approached area over Maui and then procededed eastward.	9/6/02	20.9370002747,-156.604995728	
8/22/02 20:08	Honolulu	HI	Light	approx. 1:00 minute	Star-sized object shines brightly then disappears after making 30 degree angle turn	8/28/02	21.304769516,-157.85760498	
8/4/02 18:00	Keaau	HI	Disk	1 &1/2 min.	I could not believe that I was looking at a flying saucer as it sliced thru a cloud....	8/28/02	19.6205692291,-155.038146973	
6/30/02 22:00	Honolulu	HI	Circle	Years	Green glowing UFOs and some that look like stars in the shape of circles with many encounters.	2/1/07	21.304769516,-157.85760498	
5/29/02 23:40	Keaau	HI	Sphere	10 seconds	Sphere of Light on the Island of Hawaii	6/12/02	19.6205692291,-155.038146973	
5/15/02 22:30	Ford Island	HI	Sphere	3 Minutes	Pulsating, hovering light behind Kaala, viewed from Ford Island.	8/28/03	21.3632297516,-157.959671021	
4/11/02 22:00	Hilo	HI	Changing	couple seconds	huge silver disappearing object	10/28/02	19.7192401886,-155.081848145	
4/6/02 22:00	Maui	HI	Oval	5 mins.	An oval shaped spacecraft with bright lights hovered above our car on a deserted Hawaiin road, one humid night in Maui.	6/12/02	20.9370002747,-156.604995728	
1/26/02 03:50	Kahana Beach	HI	Circle	20-25 seconds	A round or spherical light that was blue-green moved rapidly across the surface of the ocean.	1/29/02	21.2666702271,-157.785552979	
1/22/02 03:50	Kahana Beach	HI	Circle	15 seconds	We saw a round or spherical object of a bright blue-green moving north just above the surface of the sea.	1/29/02	21.2666702271,-157.785552979	
